user_id,activity_level,home_type,grooming_preference,time_available,experience_level,preferred_dog_size,PetName,min_height,max_height,min_weight,max_weight,grooming_frequency_value,shedding_value,energy_level_value,trainability_value,demeanor_value,avg_weight,avg_height,avg_weight_z,avg_height_z,match_score
501,High,Rural,High,Full-time,First-time owner,Medium,Miniature American Shepherd,33.02,45.72,9.0718474,18.1436948,0.8,1.0,0.8,1.0,0.8,13.6077711,39.370000000000005,-0.580305539076278,-0.6143998804730111,8.0
502,Moderate,Rural,Very Low,Limited,Experienced,Medium,American Staffordshire Terrier,43.18,48.26,18.1436948,31.751465900000003,0.2,0.4,0.6,0.6,0.6,24.947580350000003,45.72,0.1523025647017896,-0.1858207646557762,8.0
503,Low,Rural,Very Low,Limited,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.8
504,Moderate,Small Apartment,Medium,Part-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
505,Low,Large Apartment,Very High,Minimal,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.1
506,Very Low,House,Very Low,Minimal,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.8
507,Low,Rural,High,Part-time,Experienced,Large,Leonberger,64.77,80.01,40.8233133,77.1107029,0.8,0.8,0.6,1.0,0.8,58.9670081,72.39,2.350126876035992,1.6142115217766122,8.8
508,Low,House,Medium,Limited,First-time owner,Small,Affenpinscher,22.86,29.21,3.17514659,4.535923700000001,0.6,0.6,0.6,0.8,1.0,3.855535145,26.035,-1.210348508325416,-1.5144160236892057,8.8
509,Moderate,Rural,High,Limited,Experienced,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.8
510,High,Large Apartment,Medium,Full-time,First-time owner,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.8
511,High,Rural,Very Low,Full-time,First-time owner,Medium,Portuguese Pointer,52.07,55.88,15.875732950000002,26.76194983,0.2,0.4,0.8,1.0,0.8,21.31884139,53.975,-0.0821320285071921,0.3713320859066298,8.0
512,Low,Rural,Low,Limited,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,8.0
513,High,Large Apartment,Medium,Full-time,Experienced,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.8
514,Very Low,Small Apartment,Very Low,Part-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
515,High,Rural,Low,Part-time,Expert,Medium,Clumber Spaniel,43.18,50.8,24.947580350000003,38.55535145,0.4,0.8,0.6,0.6,0.4,31.751465900000003,46.99,0.59186742696863,-0.1001049414923294,8.8
516,Very High,House,High,Part-time,First-time owner,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.6
517,Very Low,House,Very Low,Part-time,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,9.0
518,Low,Rural,High,Minimal,Expert,Medium,Clumber Spaniel,43.18,50.8,24.947580350000003,38.55535145,0.4,0.8,0.6,0.6,0.4,31.751465900000003,46.99,0.59186742696863,-0.1001049414923294,7.9
519,Very High,Large Apartment,Medium,Part-time,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.2
520,Low,Rural,Medium,Minimal,Experienced,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.8
521,Very Low,Large Apartment,Medium,Minimal,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.8
522,Very High,Small Apartment,Low,Full-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.2
523,Very Low,Small Apartment,Very Low,Part-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
524,Very High,House,Medium,Full-time,Expert,Small,Russell Terrier,25.4,30.48,4.082331330000001,6.80388555,0.4,0.4,1.0,0.6,0.8,5.4431084400000005,27.94,-1.1077833737964866,-1.3858422889440352,8.8
525,Very High,House,High,Full-time,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.4
526,Very Low,House,Very Low,Minimal,Experienced,Small,Tibetan Spaniel,25.4,25.4,4.082331330000001,6.80388555,0.4,0.6,0.4,0.6,0.6,5.4431084400000005,25.4,-1.1077833737964866,-1.557273935270929,8.8
527,Low,House,High,Minimal,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,8.4
528,Low,Large Apartment,Very Low,Minimal,Expert,Small,Chihuahua,12.7,20.32,2.72155422,2.72155422,0.2,0.4,0.6,0.4,0.6,2.72155422,16.509999999999998,-1.2836093187032225,-2.157284697415059,8.3
529,Very Low,Rural,Very High,Limited,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.4
530,Very Low,Small Apartment,High,Limited,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.8
531,Low,Large Apartment,Low,Minimal,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.3
532,Very Low,Small Apartment,Medium,Minimal,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.5
533,Very Low,Rural,Low,Limited,Expert,Medium,Clumber Spaniel,43.18,50.8,24.947580350000003,38.55535145,0.4,0.8,0.6,0.6,0.4,31.751465900000003,46.99,0.59186742696863,-0.1001049414923294,8.8
534,Low,Small Apartment,Medium,Part-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.0
535,High,House,Low,Full-time,Expert,Large,Great Dane,71.12,81.28,49.895160700000005,79.37866475,0.2,0.6,0.8,0.6,0.6,64.636912725,76.2,2.7164309279250256,1.8713589912669533,8.8
536,Very Low,Small Apartment,Very Low,Full-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.6
537,Low,Rural,Very High,Limited,Expert,Large,Caucasian Shepherd Dog,58.42,76.2,44.905644630000005,77.1107029,0.6,0.8,0.4,0.4,0.2,61.00817376500001,67.31,2.4819963347160443,1.271348229122824,8.6
538,Moderate,Small Apartment,Very Low,Part-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.4
539,Very Low,Rural,High,Minimal,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,7.9
540,Very Low,Large Apartment,Very Low,Full-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
541,Moderate,Small Apartment,High,Limited,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.6
542,Moderate,Rural,Very Low,Limited,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,9.0
543,Moderate,House,Very Low,Part-time,Expert,Large,Mastiff,69.85,76.2,54.4310844,104.3262451,0.2,0.4,0.6,0.6,0.6,79.37866475,73.025,3.668821462836513,1.657069433358336,9.0
544,Moderate,Rural,Very Low,Part-time,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,9.0
545,Very High,Large Apartment,Medium,Part-time,Experienced,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.6
546,Moderate,Large Apartment,Very Low,Full-time,Experienced,Small,Cairn Terrier,24.13,25.4,5.8967008100000005,6.35029318,0.4,0.4,0.6,0.6,0.8,6.123496995,24.765,-1.0638268875698025,-1.6001318468526526,8.8
547,Low,House,High,Minimal,Experienced,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,7.9
548,High,Rural,High,Full-time,Experienced,Large,Leonberger,64.77,80.01,40.8233133,77.1107029,0.8,0.8,0.6,1.0,0.8,58.9670081,72.39,2.350126876035992,1.6142115217766122,8.8
549,Very Low,Small Apartment,Low,Minimal,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.3
550,High,Small Apartment,Very High,Part-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.2
551,Very Low,Rural,Very High,Minimal,Experienced,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.4
552,Very High,Large Apartment,Very High,Part-time,Experienced,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.4
553,Moderate,Rural,Very High,Full-time,Experienced,Medium,Miniature Schnauzer,30.48,35.56,4.9895160700000005,9.0718474,1.0,0.2,0.6,1.0,0.6,7.030681735,33.02,-1.005218239267557,-1.0429789962902465,8.0
554,Very High,Rural,Very Low,Part-time,Experienced,Medium,American Bulldog,50.8,63.5,27.2155422,45.359237,0.2,0.6,0.8,0.6,0.6,36.2873896,57.15,0.8849106684798567,0.5856216438152473,7.8
555,High,House,Medium,Full-time,Experienced,Small,Affenpinscher,22.86,29.21,3.17514659,4.535923700000001,0.6,0.6,0.6,0.8,1.0,3.855535145,26.035,-1.210348508325416,-1.5144160236892057,8.8
556,Low,Large Apartment,Very Low,Part-time,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.8
557,Very Low,Small Apartment,Very High,Minimal,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.1
558,Low,Small Apartment,Low,Part-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
559,Low,Large Apartment,Very High,Full-time,First-time owner,Medium,Poodle (Standard),38.1,38.1,18.1436948,31.751465900000003,1.0,0.2,0.6,1.0,0.8,24.947580350000003,38.1,0.1523025647017896,-0.7001157036364584,7.8
560,Very Low,Rural,Very High,Limited,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.4
561,Very Low,Large Apartment,Medium,Limited,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,9.0
562,High,Small Apartment,Very High,Full-time,First-time owner,Small,Poodle (Toy),25.4,25.4,1.81436948,2.72155422,1.0,0.2,0.6,1.0,0.8,2.26796185,25.4,-1.3129136428543455,-1.557273935270929,7.8
563,Moderate,Rural,Very Low,Part-time,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.8
564,Very High,Small Apartment,Very High,Part-time,First-time owner,Small,Poodle (Toy),25.4,25.4,1.81436948,2.72155422,1.0,0.2,0.6,1.0,0.8,2.26796185,25.4,-1.3129136428543455,-1.557273935270929,7.1
565,High,Small Apartment,Medium,Full-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
566,Moderate,Small Apartment,Very High,Full-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.4
567,Very Low,Rural,High,Limited,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.6
568,Very Low,Small Apartment,Very Low,Part-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
569,Very Low,House,High,Part-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
570,Very Low,Rural,Medium,Limited,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.6
571,Moderate,Small Apartment,Very High,Full-time,First-time owner,Small,Poodle (Toy),25.4,25.4,1.81436948,2.72155422,1.0,0.2,0.6,1.0,0.8,2.26796185,25.4,-1.3129136428543455,-1.557273935270929,8.0
572,Very Low,Large Apartment,Very Low,Full-time,First-time owner,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.4
573,Low,House,Medium,Minimal,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.8
574,Low,Small Apartment,Very High,Part-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.6
575,High,House,Medium,Part-time,Experienced,Small,Affenpinscher,22.86,29.21,3.17514659,4.535923700000001,0.6,0.6,0.6,0.8,1.0,3.855535145,26.035,-1.210348508325416,-1.5144160236892057,8.8
576,Moderate,Large Apartment,Very High,Limited,Expert,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.6
577,Very High,Large Apartment,Very Low,Part-time,Experienced,Small,Cairn Terrier,24.13,25.4,5.8967008100000005,6.35029318,0.4,0.4,0.6,0.6,0.8,6.123496995,24.765,-1.0638268875698025,-1.6001318468526526,8.4
578,Moderate,Large Apartment,Very High,Full-time,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,8.2
579,Moderate,Small Apartment,Very High,Limited,First-time owner,Small,Poodle (Toy),25.4,25.4,1.81436948,2.72155422,1.0,0.2,0.6,1.0,0.8,2.26796185,25.4,-1.3129136428543455,-1.557273935270929,7.5
580,Low,Small Apartment,Very High,Minimal,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.1
581,Moderate,House,Medium,Full-time,First-time owner,Small,Affenpinscher,22.86,29.21,3.17514659,4.535923700000001,0.6,0.6,0.6,0.8,1.0,3.855535145,26.035,-1.210348508325416,-1.5144160236892057,9.0
582,Low,House,Very Low,Minimal,First-time owner,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.1
583,Moderate,Rural,Low,Limited,Experienced,Medium,Barbet,48.26,62.23,15.875732950000002,29.48350405,0.4,0.2,0.6,0.6,0.8,22.6796185,55.245,0.0057809439461759,0.4570479090700766,8.0
584,High,House,Medium,Full-time,Experienced,Large,Great Dane,71.12,81.28,49.895160700000005,79.37866475,0.2,0.6,0.8,0.6,0.6,64.636912725,76.2,2.7164309279250256,1.8713589912669533,8.6
585,Very Low,House,Very Low,Part-time,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,9.0
586,Very Low,House,Medium,Minimal,Experienced,Small,Tibetan Spaniel,25.4,25.4,4.082331330000001,6.80388555,0.4,0.6,0.4,0.6,0.6,5.4431084400000005,25.4,-1.1077833737964866,-1.557273935270929,8.8
587,Very Low,Large Apartment,Low,Minimal,First-time owner,Small,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,8.0
588,Low,House,Very Low,Limited,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,9.0
589,Very Low,Rural,High,Full-time,First-time owner,Medium,Cocker Spaniel,34.29,39.37,9.0718474,13.6077711,0.8,0.4,0.6,1.0,1.0,11.33980925,36.83,-0.7268271598318915,-0.7858315267999056,7.8
590,Moderate,House,Very Low,Limited,Experienced,Small,Cairn Terrier,24.13,25.4,5.8967008100000005,6.35029318,0.4,0.4,0.6,0.6,0.8,6.123496995,24.765,-1.0638268875698025,-1.6001318468526526,8.8
591,Low,Small Apartment,Very High,Limited,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.6
592,Moderate,Small Apartment,Medium,Limited,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.8
593,Moderate,Large Apartment,Very High,Limited,Experienced,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.6
594,Moderate,Large Apartment,Very Low,Limited,First-time owner,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.6
595,Moderate,Small Apartment,Very High,Full-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.4
596,Moderate,Small Apartment,Low,Full-time,Expert,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
597,Low,House,Medium,Limited,First-time owner,Small,Affenpinscher,22.86,29.21,3.17514659,4.535923700000001,0.6,0.6,0.6,0.8,1.0,3.855535145,26.035,-1.210348508325416,-1.5144160236892057,8.8
598,Very High,Large Apartment,Medium,Part-time,First-time owner,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,7.6
599,Low,Small Apartment,Medium,Minimal,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.5
600,Very Low,House,Low,Limited,Expert,Medium,Lapponian Herder,45.72,50.8,31.751465900000003,31.751465900000003,0.4,0.6,0.6,1.0,0.4,31.751465900000003,48.26,0.59186742696863,-0.0143891183288821,8.8
601,Low,Rural,Low,Part-time,Expert,Medium,Clumber Spaniel,43.18,50.8,24.947580350000003,38.55535145,0.4,0.8,0.6,0.6,0.4,31.751465900000003,46.99,0.59186742696863,-0.1001049414923294,8.8
602,High,Small Apartment,Very Low,Full-time,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,7.2
603,Low,House,Medium,Minimal,Expert,Medium,Lapponian Herder,45.72,50.8,31.751465900000003,31.751465900000003,0.4,0.6,0.6,1.0,0.4,31.751465900000003,48.26,0.59186742696863,-0.0143891183288821,8.1
604,Very Low,Small Apartment,Very Low,Part-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.6
605,Moderate,House,High,Limited,First-time owner,Small,Affenpinscher,22.86,29.21,3.17514659,4.535923700000001,0.6,0.6,0.6,0.8,1.0,3.855535145,26.035,-1.210348508325416,-1.5144160236892057,8.8
606,Very High,House,Very High,Part-time,Expert,Medium,Old English Sheepdog,53.34,55.88,27.2155422,45.359237,0.6,0.6,0.6,0.4,0.6,36.2873896,54.61,0.8849106684798567,0.4141899974883533,8.2
607,Low,Rural,Medium,Limited,Experienced,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.6
608,Low,Rural,Low,Limited,First-time owner,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,8.0
609,Low,Rural,Medium,Full-time,First-time owner,Large,Leonberger,64.77,80.01,40.8233133,77.1107029,0.8,0.8,0.6,1.0,0.8,58.9670081,72.39,2.350126876035992,1.6142115217766122,8.6
610,Low,Large Apartment,Very High,Part-time,Experienced,Medium,Cocker Spaniel,34.29,39.37,9.0718474,13.6077711,0.8,0.4,0.6,1.0,1.0,11.33980925,36.83,-0.7268271598318915,-0.7858315267999056,7.6
611,Very Low,House,Very Low,Full-time,Expert,Large,Boerboel,55.88,68.58,68.0388555,90.718474,0.2,0.4,0.4,0.6,0.4,79.37866475,62.23,3.668821462836513,0.928484936469036,9.0
612,Very Low,Small Apartment,Medium,Limited,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.0
613,Very Low,Large Apartment,High,Minimal,Expert,Medium,Hanoverian Scenthound,48.26,53.34,35.83379723,44.905644630000005,0.2,0.2,0.6,0.4,0.4,40.36972093,50.8,1.148649585839961,0.1570425279980119,7.7
614,Very High,Small Apartment,Medium,Full-time,Experienced,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.4
615,Moderate,Rural,Medium,Limited,Experienced,Large,Newfoundland,66.04,71.12,45.359237,68.0388555,0.4,0.6,0.6,0.8,0.8,56.69904625,68.58000000000001,2.2036052552803778,1.3570640522862718,8.8
616,Low,Small Apartment,Medium,Limited,First-time owner,Small,Bolognese,25.4,30.48,2.4947580350000003,4.082331330000001,0.6,0.2,0.4,0.6,0.8,3.2885446825000004,27.94,-1.2469789135143194,-1.3858422889440352,8.0
617,Very High,House,High,Part-time,Experienced,Medium,Akita,60.96,71.12,31.751465900000003,58.9670081,0.8,0.6,0.8,1.0,0.6,45.359237,66.04,1.4709971515023108,1.1856324059593772,7.8
618,Very Low,Large Apartment,High,Minimal,Experienced,Medium,Cavalier King Charles Spaniel,30.48,33.02,5.8967008100000005,8.164662660000001,0.4,0.4,0.4,1.0,0.8,7.030681735000001,31.75,-1.005218239267557,-1.128694819453694,7.6
619,High,Large Apartment,High,Part-time,Expert,Small,Coton de Tulear,22.86,27.94,3.62873896,6.80388555,0.8,0.4,0.6,0.8,1.0,5.216312255,25.4,-1.122435535872048,-1.557273935270929,8.8
620,Moderate,House,Medium,Limited,Experienced,Medium,American Water Spaniel,38.1,45.72,11.33980925,20.41165665,0.6,0.2,0.6,1.0,0.8,15.87573295,41.91,-0.4337839183206645,-0.4429682341461175,8.0
621,Moderate,House,Low,Limited,First-time owner,Medium,Border Terrier,30.48,38.1,5.216312255,7.030681735,0.4,0.4,0.6,0.8,0.8,6.123496995,34.29,-1.0638268875698025,-0.9572631731267998,8.0
622,Very Low,Large Apartment,Very Low,Limited,First-time owner,Small,Havanese,21.59,29.21,3.17514659,5.8967008100000005,0.6,0.4,0.6,0.8,1.0,4.535923700000001,25.4,-1.1663920220987318,-1.557273935270929,8.4
